Category;Technology;Available;Brand;Model;isOnlineOrder;isSoldByInstalments;Color;Price;Country;Size;Serial
32;ЖК;true;BBK;LEM3241FDT;false;true;yellow;40109;Южная Осетия;small;iwfttqpz
32;ЖК;false;BBK;LEM3242;true;false;brawn;24467;Приднестровская Молдавская Республика;very big;yrye
32;ЖК;false;BBK;LEM3242DT;false;true;red;53007;Барбадос;medium;igr
32;ЖК;true;BBK;LEM3248DT;true;false;orange;32941;Литва;big;fbzxgr
32;ЖК;false;BBK;LEM3248SD;false;true;yellow;32047;Гаити;very big;wlqrzu
32;ЖК;true;BBK;LEM3249FDT;false;true;green;10999;Венгрия;small;sjujmt
32;ЖК;true;BBK;LEM3249HD;true;true;brawn;35602;Ватикан;medium;y
32;ЖК;false;BBK;LEM3258FDTC;true;true;orange;46542;Швейцария;small;cwpim
32;ЖК;true;BBK;LEM3264;false;false;black;9095;ОАЭ;medium;svh
32;ЖК;false;BBK;LEM3264F;true;true;blue;31342;Фиджи;small;bavknzba
32;ЖК;true;BBK;LEM3265FDTG;true;true;green;16826;Казахстан;very small;pv
32;ЖК;true;BBK;LEM3267FDT;false;true;brawn;18036;Пакистан;small;e
32;ЖК;true;BBK;LEM3279;true;true;blue;16913;Гваделупа;very small;biqtsap
32;ЖК;true;BBK;LEM3279F;false;false;pink;28428;Государство Ва;medium;dlqn
32;ЖК;false;BBK;LEM3281F;false;true;blue;51112;Ливия;very small;vitysntm
32;ЖК;false;BBK;LEM3281FDT;true;false;white;28227;Сейшельские Острова;medium;iwn
32;ЖК;false;BBK;LEM3282;true;false;blue;21719;Гренландия;small;tvcqygad
32;ЖК;true;BBK;LEM3282DT;true;false;yellow;52024;КНДР;medium;hyfyca
32;ЖК;true;BBK;LEM3283;true;true;green;45267;Британская территория в Индийском океане;very big;stffq
32;ЖК;true;BBK;LEM3283F;true;false;orange;32153;Великобритания;very small;k
32;ЖК;false;BBK;LEM3283FDT;true;true;orange;15826;Гвинея-Бисау;big;zmrkcj
32;ЖК;true;BBK;LEM3284;true;true;yellow;37714;Ирландия;big;d
32;ЖК;true;BBK;LEM3284DT2;true;true;blue;35443;Чад;medium;eqxsyw
32;ЖК;false;BBK;LEM3285FDTG;true;false;orange;18764;Куба;big;j
32;ЖК;false;BBK;LEM3287FDT;false;false;black;18847;Северные Марианские острова;medium;mp
32;ЖК;false;BBK;LEM3289;false;true;purple;52596;Иордания;very big;f
32;ЖК;true;BBK;LEM3289F;true;false;yellow;20243;Саба;very small;urtza
32;ЖК;true;BBK;LMP3229HDU;false;true;brawn;46656;Германия;medium;hncjs
24;ЖК;true;BBK;LT2428HD;true;false;green;38518;Андорра;very small;zqnu
24;ЖК;true;BBK;LT2428S;false;true;purple;9997;Киргизия;very big;jej
32;ЖК;false;BBK;LT3209S;false;true;orange;25356;Абхазия;small;awcyvwj
32;ЖК;true;BBK;LT3210S;true;false;blue;16448;Парагвай;very big;nhpuuc
32;ЖК;true;BBK;LT3214S;false;true;black;32752;Болгария;very small;lbeaffm
32;ЖК;false;BBK;LT3215S;false;true;yellow;9843;Черногория;very big;guqcp
32;ЖК;false;BBK;LT3217S;true;true;red;21524;Сальвадор;medium;fdubwosa
32;ЖК;true;BBK;LT3218SU;true;false;green;31411;Чили;very big;uvjq
32;ЖК;true;BBK;LT3219S;true;false;yellow;38759;Сальвадор;small;fsqbu
32;ЖК;true;BBK;LT3219SU;true;false;white;10968;Иордания;small;kgkoj
32;ЖК;true;BBK;LT3221S;true;true;orange;30581;Эфиопия;big;vdf
32;ЖК;false;BBK;LT3221SU;false;false;pink;35296;Ирландия;very small;rqgovx
32;ЖК;true;BBK;LT3223SU;false;false;pink;12944;Китай;very small;vowqx
32;ЖК;true;BEKO;ACTIVE PRO 32-920B;false;false;orange;9608;Государство Ва;very small;eka
32;ЖК;false;BenQ;DV3251;true;false;yellow;24840;Сеута;very small;jjkyl
24;ЖК;false;BenQ;E24-5500;false;false;purple;36975;Люксембург;small;femwblyd
32;ЖК;false;BenQ;L32-5000;false;false;pink;28939;Синт-Мартен;very big;wjbr
32;ЖК;false;BenQ;L32-6000;false;true;purple;21839;Мьянма;big;pvfzm
32;ЖК;false;BenQ;L32-6010;false;true;black;22818;Самоа;small;zl
24;ЖК;false;BenQ;MK2432;false;true;black;45343;Бонэйр;small;ifdhhuo
24;ЖК;false;BenQ;MK2442;true;true;orange;14286;Азавад;medium;v
24;ЖК;false;BenQ;MK2443;true;true;red;25871;Бурунди;medium;bzajvt
24;ЖК;true;BenQ;ML2441;true;true;pink;12094;Азания;medium;mmornejf
32;ЖК;false;BenQ;S32-5000;true;true;red;38996;Казахстан;big;v
32;ЖК;false;BenQ;SC3211;true;false;green;40406;Фиджи;medium;gm
32;ЖК;true;BenQ;SK3231;true;true;yellow;26216;Монтсеррат;small;awdukbm
32;ЖК;true;BenQ;SK3242;true;true;green;43502;Авдаленд;small;epi
55;ЖК;true;BenQ;TL550;false;true;red;21911;Токелау;small;nfmayso
32;ЖК;false;BenQ;V32-6000;false;false;green;13483;Украина;very small;q
32;ЖК;false;BenQ;VA321;false;false;pink;47510;Таиланд;very small;j
32;ЖК;true;BenQ;VC3202;true;false;blue;10513;Джубаленд;very big;xlmw
32;ЖК;true;BenQ;VK3211;false;false;black;27430;Сомали;small;sxs
32;ЖК;true;BenQ;VK3222;true;true;pink;40638;Бермудские острова;very small;zqvtwos
32;ЖК;true;BenQ;VL3232;true;false;yellow;17077;Гуам;big;eq
32;ЖК;false;Blauberg;LHS3204;false;true;blue;17119;ЮАР;big;plxb
32;ЖК;true;BLAUREN;COMFORT 32;true;false;black;9518;Финляндия;big;sbr
32;ЖК;false;BLAUREN;SOFTTOUCH 32;false;false;white;43946;Панама;small;qavqajr
32;ЖК;true;BRAND;16320;true;true;red;22071;Гаити;small;v
32;ЖК;true;Braun;LC-32/CH-41RS;false;true;black;25270;Антарктида;very big;cglpzno
32;ЖК;false;Braun;LC-32/HK-07RS;false;false;pink;45098;Ливан;medium;nmcqq
32;ЖК;false;BRAVIS;LCC-3232;false;true;orange;17595;Ботсвана;very big;fd
32;ЖК;false;BRAVIS;LCD-3206;false;true;yellow;38670;Андорра;very small;ptotzl
32;ЖК;true;BRAVIS;LCD-3217;true;true;purple;40615;Габон;very small;bnwfq
32;ЖК;false;BRAVIS;LCD-3232;false;false;purple;40108;Ливан;small;wxszybbx
32;ЖК;true;BRAVIS;LCD-3238;false;false;red;30175;Албания;very big;byan
32;ЖК;false;BRAVIS;LCD-3258;true;false;white;25707;Сербия;very big;olwheya
32;ЖК;true;BRAVIS;LCD-3262;true;false;yellow;26047;Федеративные Штаты Микронезии;very big;lpcjfxhn
32;ЖК;true;BRAVIS;LCD-3281;false;false;blue;29400;Белиз;very big;pdsc
32;ЖК;true;BRAVIS;LCD-32A35;true;false;yellow;38855;Республика Конго;medium;suo
24;ЖК;true;BRAVIS;LED-2428;true;true;brawn;11710;Киргизия;very big;gp
24;ЖК;false;BRAVIS;LED-24888B;false;false;black;52623;Боливия;very big;axqatbw
24;ЖК;true;BRAVIS;LED-24888W;true;true;blue;34189;Кот-д'Ивуар;medium;fywnghdw
24;ЖК;false;BRAVIS;LED-24A45;false;true;white;48795;Сингапур;very big;k
24;ЖК;false;BRAVIS;LED-24B1000;true;true;orange;48350;Италия;medium;ctfhaaqy
24;ЖК;true;BRAVIS;LED-24B1100;false;false;pink;33794;Азад Джамму и Кашмир;very big;dmxe
24;ЖК;false;BRAVIS;LED-24D2000;true;false;orange;43029;Франция;very small;dzrky
24;ЖК;true;BRAVIS;LED-24F1000;false;false;pink;45876;Соломоновы Острова;very big;jlymfee
32;ЖК;true;BRAVIS;LED-3219;false;true;black;38764;Таджикистан;medium;tbel
32;ЖК;false;BRAVIS;LED-3228;true;true;purple;12664;Соломоновы Острова;very big;gfir
32;ЖК;true;BRAVIS;LED-3230;false;true;black;35053;Галмудуг;very big;ldwwb
32;ЖК;false;BRAVIS;LED-3268;true;false;black;41777;Антигуа и Барбуда;small;er
32;ЖК;false;BRAVIS;LED-32868;true;false;white;37709;Фиджи;big;ucfjyri
32;ЖК;false;BRAVIS;LED-32888W;false;false;blue;13167;Азания;very big;wnlnn
32;ЖК;true;BRAVIS;LED-3299;true;true;orange;19983;Острова Питкэрн;very small;vjhjg
32;ЖК;true;BRAVIS;LED-32A7;false;true;purple;37209;Аруба;medium;crl
32;ЖК;true;BRAVIS;LED-32C1700B;false;false;orange;19827;Мальдивские Острова;small;lwllaugj
32;ЖК;false;BRAVIS;LED-32C2000B;true;true;yellow;22388;Государство Ва;medium;jomaq
32;ЖК;true;BRAVIS;LED-32D1;true;true;black;44242;Гана;big;yvwshfpx
32;ЖК;true;BRAVIS;LED-32D10;true;false;purple;43970;Острова Питкэрн;very small;bw
32;ЖК;false;BRAVIS;LED-32D1200B;true;true;blue;46251;Мавритания;medium;v
32;ЖК;false;BRAVIS;LED-32D2000;false;false;black;13643;Эстония;very big;n
32;ЖК;false;BRAVIS;LED-32D2000+T2;false;false;black;38864;Северные Марианские острова;big;oflsqzh
32;ЖК;true;BRAVIS;LED-32D3000 Smart+T2;false;true;green;44747;Сент-Винсент и Гренадины;small;mcon
32;ЖК;false;BRAVIS;LED-32D66;true;false;red;45533;Самоа;very big;yoixtdsh
32;ЖК;true;BRAVIS;LED-32E2000;true;false;pink;51450;Кения;medium;upmutrzh
32;ЖК;false;BRAVIS;LED-32E2000 T2;true;true;black;36777;Аруба;big;mmpnkycm
32;ЖК;false;BRAVIS;LED-32E3000 Smart+T2;false;false;orange;34207;Федеративные Штаты Микронезии;big;yglfhgec
32;ЖК;false;BRAVIS;LED-32E30B;true;false;purple;33499;Остров Норфолк;medium;dsfymf
32;ЖК;false;BRAVIS;LED-32H70B;false;false;brawn;30569;Латвия;very small;ijrlng
32;ЖК;false;BRAVIS;LED-32H70W;false;true;pink;18199;Мозамбик;very big;bgmagmwp
32;ЖК;true;BRAVIS;LED-32P26;true;true;purple;47751;Сирия;medium;phks
55;ЖК;true;BRAVIS;LED-55C5000B;false;true;blue;14619;Силенд;small;irl
55;ЖК;true;BRAVIS;LED-55D2000 Smart+T2;true;false;yellow;32666;Азорские острова;big;gdtaeg
32;ЖК;false;BRAVIS;LED–DB3200BH;false;false;green;40400;Палау;very small;ixhpe
32;ЖК;true;BRAVIS;LED-DH3220BH;false;false;yellow;16170;Химан и Хеб;big;eor
32;ЖК;true;BRAVIS;LED-DH3225BH;false;true;purple;34682;Малави;big;awuuc
32;ЖК;true;BRAVIS;LED-DH3230BH;false;true;green;38354;Канарские острова;very small;nm
32;ЖК;false;BRAVIS;LED-EH3210BH;false;false;pink;39461;Пуэрто-Рико;medium;cax
32;ЖК;false;BRAVIS;LED-EH3210WH;false;true;yellow;19239;Государство Шан;very big;a
32;ЖК;false;BRAVIS;LED-EH3230BH;false;true;blue;41521;Новая Зеландия;medium;knekv
32;ЖК;false;BRAVIS;LED-EH3230WH;true;false;purple;44993;Французские Южные и Антарктические территории;medium;c
32;ЖК;false;BRAVIS;LED-EH3235BH;true;true;red;16810;Сингапур;medium;x
24;ЖК;true;BRAVIS;LED-LB2430BF;false;true;green;44206;Соломоновы Острова;very big;osohlq
24;ЖК;false;BRAVIS;LED-LH2410BH;false;true;brawn;39663;Британские Виргинские острова;medium;hapt
32;ЖК;false;BRAVIS;LED-LH3221BF;true;false;yellow;33740;Джибути;very small;wx
32;ЭЛТ;true;Brionvega;Doge 32 Titan;false;false;brawn;14357;Таиланд;very big;aui
32;ЖК;false;Cameron;3207;false;true;green;53456;Колумбия;medium;pjetqd
32;ЖК;true;Cameron;3209;true;true;brawn;53981;Греция;big;koljyz
32;ЖК;true;Cameron;3233EU;true;false;orange;35521;Гваделупа;very big;kjkrs
32;ЖК;true;CASIO;LCT-32H09;false;true;orange;30498;Лихтенштейн;small;odi
32;ЖК;false;CENTEK;CT-8032;true;false;purple;40390;Киргизия;big;p
24;ЖК;true;CENTEK;CT-8124;false;true;green;21847;Силенд;medium;rog
32;ЖК;true;CENTEK;CT-8132;false;false;blue;33685;Молдавия;very big;wm
55;ЖК;true;CENTEK;CT-8155;true;true;black;37981;Гайана;big;zjhyx
24;ЖК;true;CENTEK;CT-8224;true;false;red;39101;Палау;medium;ydplxjo
32;ЖК;false;Changhong;32B1000H;true;false;white;13459;Барбадос;big;yr
55;ЖК;true;Changhong;3DE-55F830EC;false;true;pink;15895;Белоруссия;big;zm
32;ЖК;true;Changhong;3DL-32F716EC;true;false;blue;30953;Катар;small;ffgkj
24;ЖК;true;Changhong;E-24B2A6AB;true;false;blue;44192;Монако;very small;rb
24;ЖК;true;Changhong;E-24B868AB;false;true;orange;19761;Реюньон;very small;oh
24;ЖК;true;Changhong;E-24B888A;true;true;blue;43377;Тонга;big;zdqyv
24;ЖК;false;Changhong;E-24C2A8AB;true;false;pink;17250;Южная Осетия;medium;heyri
24;ЖК;false;Changhong;E-24C718A;true;false;yellow;30877;Тунис;small;odqdd
32;ЖК;false;Changhong;E-32B2A6AB;true;false;brawn;37644;Самоа;big;tvzecyfr
32;ЖК;true;Changhong;E-32B868A;false;false;red;43558;Ирак;small;qfmt
32;ЖК;true;Changhong;E-32B898;false;false;blue;16052;Кувейт;small;xmlzud
32;ЖК;false;Changhong;E-32C718EC;false;true;pink;25332;Вануату;medium;aeuptfun
32;ЖК;true;Changhong;E-32F2A9EC;false;true;green;37826;Ватикан;very small;hditzdhi
32;ЖК;false;Changhong;E-32F830EC;false;false;white;13438;Кюрасао;very big;cfq
32;ЖК;false;Changhong;E-32F868EC;false;true;blue;16361;Луганская Народная Республика;very small;rrrm
32;ЖК;false;Changhong;E-32F898EC;false;false;white;31877;Таиланд;medium;mo
24;ЖК;false;Changhong;L-24B766A;false;true;white;53515;Куба;big;huutbydi
32;ЖК;false;Changhong;L-32B716AB;true;true;black;20828;Ботсвана;very small;yadac
32;ЖК;true;Changhong;L-32B766A;true;false;brawn;52002;Американское Самоа;very small;z
32;ЖК;false;Changhong;L-32BAHAA;false;false;black;54581;Ирак;big;rctnutax
32;ЖК;true;Changhong;L-32I716E;false;true;yellow;11170;Украина;small;uoldey
32;ЖК;true;Changhong;LCD32A3500;false;true;green;39345;Польша;very small;b
24;ЖК;false;Changhong;LED24A4500;true;false;blue;43624;Азорские острова;very small;osqvpjl
24;ЖК;true;Changhong;LED24C1000DV;false;false;black;38786;Мозамбик;small;sh
32;ЖК;true;Changhong;LED32A4500;false;false;purple;13409;Мьянма;very big;gqjdnsux
32;ЖК;false;Changhong;LED32C2000;true;false;purple;46968;Танзания;big;xzrxu
32;ЖК;false;Changhong;LED32C2100;false;true;red;44164;ЦАР;very small;bey
55;ЖК;true;Changhong;LED55A4000;false;true;blue;33069;Республика Корея;medium;dfrvlq
55;ЖК;true;Changhong;LED55C2000;false;true;orange;16136;Джубаленд;big;w
55;ЖК;false;Changhong;LED55C5500;true;true;pink;22220;Египет;small;fonswu
32;ЖК;false;Changhong;LT-3212A;true;true;purple;31043;Реюньон;big;aobuzq
32;ЖК;false;Changhong;LT-3218;true;false;yellow;51453;Танзания;medium;cyruqz
32;ЖК;true;Changhong;LT-3218N;false;false;black;43742;Гренада;small;jmcnkuj
32;ЖК;false;Changhong;LT-3219;true;false;blue;48740;Тринидад и Тобаго;very small;pvhafjo
32;ЖК;true;Changhong;LT-3242D;false;true;white;37782;Кения;small;kkdpx
32;ЖК;false;Changhong;LT-3288;false;false;white;19562;Монтсеррат;medium;zyyjbl
32;ЖК;false;Changhong;LT-32GJ01A;false;false;red;46440;Республика Косово;small;jh
32;ЖК;true;Changhong;LT-32GJ12A;true;false;green;46359;Мьянма;very small;dgkcx
32;ЖК;true;Changhong;LT-32GJ88A;false;false;yellow;13187;Сьерра-Леоне;small;tjzx
55;ЖК;false;Changhong;LT-5520;true;true;red;50246;Эстония;very small;ffy
32;ЖК;false;Ciil;CL-32PLC67;true;true;blue;16685;Джибути;very big;txghn
32;ЖК;true;Ciil;CL-32RLC67;true;false;green;27163;Фолклендские острова;small;iznfuy
55;ЖК;false;Ciil;CL-55PLC67;false;false;brawn;15241;Албания;very small;l
55;ЖК;true;Ciil;CL-55RLC67;false;true;pink;18397;Республика Конго;medium;ygnzgirh
32;ЖК;false;Conrac;6332BD;false;true;black;20549;Йемен;medium;nxmqkrvk
32;ЖК;false;Conrac;ClassicLine CHIOS 32;false;true;yellow;41548;Сан-Марино;very big;qolqyk
32;ЖК;true;Conrac;ClassicLine SYROS 32 HD;true;false;orange;18202;Острова Святой Елены Вознесения и Тристан-да-Кунья;big;dd
32;ЖК;true;Conrac;DesignLine OPTIC 32 HD;true;false;purple;27410;Вазиристан;medium;yrvlx
32;ЖК;true;Daewoo Electronics;DLP-3212;true;false;blue;39841;Люксембург;medium;cru
32;ЖК;false;Daewoo Electronics;DLP-32C1;false;true;yellow;31206;Сербия;medium;fbucnfn
32;ЖК;false;Daewoo Electronics;DLP-32C2;true;false;red;39688;Новая Зеландия;medium;xgtm
32;ЖК;true;Daewoo Electronics;DLP-32C3;false;false;black;17794;Абхазия;big;aqxfpem
32;ЖК;false;Daewoo Electronics;DLP-32C5;false;false;brawn;14687;Бразилия;medium;xpf
32;ЖК;true;Daewoo Electronics;DLP-32C7;true;true;purple;12482;Грузия;very small;aukzs
32;ЖК;true;Daewoo Electronics;DLP-32D1LPS;true;false;green;38395;Государство Шан;big;ysvetm
32;ЖК;false;Daewoo Electronics;DLP-32D3;true;true;white;15149;ДР Конго;very small;wh
32;ЖК;true;Daewoo Electronics;DLP-32L1;false;true;orange;37520;Тунис;medium;rvdvdz
32;ЖК;false;Daewoo Electronics;DLP-32L2;true;true;white;34133;Антигуа и Барбуда;medium;ebkhcdu
32;ЖК;false;Daewoo Electronics;DLP-32U1;true;false;blue;51262;Пуэрто-Рико;medium;snckc
32;ЖК;false;Daewoo Electronics;DPA-32U2;true;false;pink;54076;Французская Полинезия;medium;eupmj
32;Плазменая панель;false;Daewoo Electronics;DPP-32A2;false;false;green;51390;Шпицберген;big;kiq
32;ЭЛТ;false;Daewoo Electronics;DTT-3250;true;false;blue;17671;Молдавия;medium;jptscnq
32;ЖК;false;Daewoo Electronics;EP-32A1B;true;true;white;20022;Британская территория в Индийском океане;medium;t
32;ЖК;false;Daewoo Electronics;EP-32R4B;false;true;white;42831;Бермудские острова;very small;fl
24;ЖК;false;Daewoo Electronics;L24S620VBE;false;true;purple;53828;Донецкая Народная Республика;very big;ppczg
24;ЖК;true;Daewoo Electronics;L24S630VКE;true;false;orange;20517;Грузия;very small;ticiy
24;ЖК;false;Daewoo Electronics;L24S660VКE;true;true;orange;41048;Монтсеррат;big;p
24;ЖК;false;Daewoo Electronics;L24S690VКE;false;true;purple;33009;Ботсвана;very big;gyerh
32;ЖК;false;Daewoo Electronics;L32R630VKE;true;false;yellow;43248;Гренландия;very small;aadtt
32;ЖК;true;Daewoo Electronics;L32R640VTE;false;true;green;48517;Финляндия;big;fxw
32;ЖК;false;Daewoo Electronics;L32S635VKE;true;true;yellow;16748;Ботсвана;medium;rzl
32;ЖК;true;Daewoo Electronics;L32S638VKE;true;false;pink;32959;Уоллис и Футуна;very small;ikcb
32;ЖК;true;Daewoo Electronics;L32S645VTE;true;false;purple;19379;КНДР;small;tibdpnrg
32;ЖК;false;Daewoo Electronics;L32S650VTE;true;true;brawn;42079;Сальвадор;big;phqs
32;ЖК;true;Daewoo Electronics;L32S65FVBE;true;false;orange;38488;Малайзия;medium;kw
32;ЖК;true;Daewoo Electronics;L32S790VNE;false;false;green;10448;Колумбия;small;x
32;ЖК;false;Daewoo Electronics;L32V680VKE;false;true;black;26844;Литва;small;ejudw
32;ЖК;true;Daewoo Electronics;L32V770VKE;true;false;orange;42604;Куба;very small;kupeoryz
32;ЖК;true;Daewoo Electronics;LP-32L1S;true;false;yellow;36556;Вьетнам;big;nobak
